,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rapport : UMCC0008,,,,,,,Horaire des cours et des examens,,,,,,,,,,,,,,,,,,,,,,,Page   : 1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Date   : 2024-06-01,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Heure : 08:24:49,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Faculté,Faculté DL,Comp. Univ.,Comp DL,Cheminement,Mat.,Num. rép.,Sect.,Titre,Volet,No. cours,Cours associé,Sect. Combinée,Code sect. comb.,Descr. sect. comb.,Statut,Mode,Session,Jour,De,A,Du,Au,Première date No. Cours,Dernière date No. Cours,Campus,Cap.,Inscr. Max,Inscr.,Approb. Inscr.,Nom enseignant 1,Type enseignant 1,Nom enseignant 2,Type enseignant 2,Nom enseignant 3,Type enseignant 3,Valeurs attributs cours,
23 ,Médecine,2301,Direction Médecine,1CYC,CSS,1919,F,Stage clinique humanitaire,STG,6098 ,1,,,,Actif,P,1,,00:00,00:00,,,,,HorsCampus,999,999,0,N,,,,,,,  C/EXTM,
23 ,Médecine,2301,Direction Médecine,1CYC,CSS,3900,A,Collaboration en sc. santé 3,ATL,5459 ,1,,,,Actif,HY,1,Me,08:30,15:29,2024-11-13,2024-11-13,2024-11-13,2024-11-13,Montréal,999,300,16,N,"Martineau,Jean-Pierre",PI,"Thibault-Lemyre,Louis-Philippe",PI,,,  J/PERMIS,
23 ,Médecine,2301,Direction Médecine,1CYC,CSS,3900,C,Collaboration en sc. santé 3,ATL,5964 ,2,,,,Actif,HY,1,Me,08:30,15:29,2024-11-13,2024-11-13,2024-11-13,2024-11-13,Montréal,999,150,111,N,"Dufour,Sarah",PI,,,,,  J,
23 ,Médecine,2301,Direction Médecine,1CYC,CSS,3900,BA,Collaboration en sc. santé 3,ATL,5965 ,3,,,,Actif,HY,1,Me,08:30,15:29,2024-11-13,2024-11-13,2024-10-23,2024-11-13,Montréal,999,275,124,N,"Brault,Isabelle",PI,,,,,  J,
23 ,Médecine,2301,Direction Médecine,1CYC,CSS,3900,BA,Collaboration en sc. santé 3,ATL,5965 ,3,,,,Actif,HY,1,Me,08:30,11:29,2024-10-23,2024-10-23,2024-10-23,2024-11-13,Montréal,999,275,124,N,"Brault,Isabelle",PI,,,,,  J,
23 ,Médecine,2301,Direction Médecine,1CYC,CSS,3900,BH,Collaboration en sc. santé 3,ATL,5966 ,4,,,,Actif,HY,1,Me,08:30,15:29,2024-11-13,2024-11-13,2024-10-22,2024-11-13,Laval,999,200,39,N,"Vissandjée,Bilkis",PI,,,,,  J,
23 ,Médecine,2301,Direction Médecine,1CYC,CSS,3900,BH,Collaboration en sc. santé 3,ATL,5966 ,4,,,,Actif,HY,1,Ma,08:30,11:29,2024-10-22,2024-10-22,2024-10-22,2024-11-13,Laval,999,200,39,N,"Vissandjée,Bilkis",PI,,,,,  J,
23 ,Médecine,2301,Direction Médecine,1CYC,CSS,3900,BX,Collaboration en sc. santé 3,ATL,5967 ,5,,,,Actif,HY,1,Me,08:30,15:29,2024-11-13,2024-11-13,2024-10-25,2024-11-13,Laval,999,200,83,N,"Levert,Marie-Josée",PI,,,,,  J,
23 ,Médecine,2301,Direction Médecine,1CYC,CSS,3900,BX,Collaboration en sc. santé 3,ATL,5967 ,5,,,,Actif,HY,1,Ve,12:30,15:29,2024-10-25,2024-10-25,2024-10-25,2024-11-13,Laval,999,200,83,N,"Levert,Marie-Josée",PI,,,,,  J,
23 ,Médecine,2301,Direction Médecine,1CYC,CSS,3900,D,Collaboration en sc. santé 3,ATL,6305 ,6,,,,Actif,HY,1,Me,08:30,15:29,2024-11-13,2024-11-13,2024-11-13,2024-11-13,Montréal,999,90,53,N,"Bogossian,Aline",PI,,,,,  CAFF/EX/J,
23 ,Médecine,2301,Direction Médecine,1CYC,CSS,3900,E,Collaboration en sc. santé 3,ATL,6306 ,7,,,,Actif,HY,1,Me,08:30,15:29,2024-11-13,2024-11-13,2024-11-13,2024-11-13,Laval,999,90,40,N,"Bogossian,Aline",PI,,,,,  CAFF/EX/J,
23 ,Médecine,2301,Direction Médecine,1CYC,CSS,3900,F,Collaboration en sc. santé 3,ATL,6307 ,8,,,,Actif,HY,1,Me,08:30,15:29,2024-11-13,2024-11-13,2024-11-13,2024-11-13,Montréal,999,90,19,N,"Girard,Félix",PI,,,,,  CAFF/EX/J,
23 ,Médecine,2301,Direction Médecine,1CYC,CSS,3900,G,Collaboration en sc. santé 3,ATL,13327 ,9,,,,Actif,HY,1,Me,08:30,15:29,2024-11-13,2024-11-13,2024-11-13,2024-11-13,Montréal,999,90,27,N,,,,,,,  CAFF/EX/J,
23 ,Médecine,2301,Direction Médecine,1CYC,CSS,3900,H,Collaboration en sc. santé 3,ATL,6308 ,10,,,,Actif,HY,1,Me,08:30,15:29,2024-11-13,2024-11-13,2024-11-13,2024-11-13,Montréal,999,100,85,N,"Gilbert,Johanne",PI,,,,,  CAFF/EX/J,
23 ,Médecine,2301,Direction Médecine,1CYC,CSS,3900,O,Collaboration en sc. santé 3,ATL,6309 ,11,,,,Actif,HY,1,Me,08:30,15:29,2024-11-13,2024-11-13,2024-11-13,2024-11-13,Montréal,999,50,8,N,"Daoud,Christin",PI,,,,,  CAFF/EX/J,
23 ,Médecine,2301,Direction Médecine,1CYC,CSS,3900,J,Collaboration en sc. santé 3,ATL,6310 ,12,,,,Actif,HY,1,Me,08:30,15:29,2024-11-13,2024-11-13,2024-11-13,2024-11-13,Montréal,999,200,153,N,"Vanier,Marie Claude",PI,,,,,  CAFF/EX/J,
23 ,Médecine,2301,Direction Médecine,1CYC,CSS,3900,K,Collaboration en sc. santé 3,ATL,6311 ,13,,,,Actif,HY,1,Me,08:30,15:29,2024-11-13,2024-11-13,2024-11-13,2024-11-13,Montréal,999,130,29,N,"Croteau,Isabelle",PI,,,,,  CAFF/EX/J,
23 ,Médecine,2301,Direction Médecine,1CYC,CSS,3900,L,Collaboration en sc. santé 3,ATL,6312 ,14,,,,Actif,HY,1,Me,08:30,15:29,2024-11-13,2024-11-13,2024-11-13,2024-11-13,Montréal,999,110,13,N,"Gauthier,Cindy",PI,,,,,  CAFF/EX/J,
23 ,Médecine,2301,Direction Médecine,1CYC,CSS,3900,M,Collaboration en sc. santé 3,ATL,6313 ,15,,,,Actif,HY,1,Me,08:30,15:29,2024-11-13,2024-11-13,2024-09-23,2024-11-13,Montréal,999,50,0,N,"Duda,Victoria",PI,,,,,  CAFF/EX/J,
23 ,Médecine,2301,Direction Médecine,1CYC,CSS,3900,M,Collaboration en sc. santé 3,ATL,6313 ,15,,,,Actif,HY,1,Je,12:30,15:29,2024-09-23,2024-09-27,2024-09-23,2024-11-13,Montréal,999,50,0,N,"Duda,Victoria",PI,,,,,  CAFF/EX/J,
23 ,Médecine,2301,Direction Médecine,1CYC,CSS,3900,N,Collaboration en sc. santé 3,ATL,6314 ,16,,,,Actif,HY,1,Me,08:30,15:29,2024-11-13,2024-11-13,2024-10-07,2024-11-13,Montréal,999,90,9,N,"Trudeau,Natacha",PI,,,,,  CAFF/EX/J,
23 ,Médecine,2301,Direction Médecine,1CYC,CSS,3900,N,Collaboration en sc. santé 3,ATL,6314 ,16,,,,Actif,HY,1,Ve,12:30,15:29,2024-10-07,2024-10-11,2024-10-07,2024-11-13,Montréal,999,90,9,N,,,,,,,  CAFF/EX/J,
23 ,Médecine,2301,Direction Médecine,1CYC,CSS,3900,BB,Collaboration en sc. santé 3,ATL,13476 ,17,,,,Actif,HY,1,Me,08:30,15:29,2024-11-13,2024-11-13,2024-10-24,2024-11-13,Montréal,999,160,30,N,"Karam,Marlène",PI,,,,,  CAFF/EX/J,
23 ,Médecine,2301,Direction Médecine,1CYC,CSS,3900,BB,Collaboration en sc. santé 3,ATL,13476 ,17,,,,Actif,HY,1,Je,08:30,11:29,2024-10-24,2024-10-24,2024-10-24,2024-11-13,Montréal,999,160,30,N,"Karam,Marlène",PI,,,,,  CAFF/EX/J,
23 ,Médecine,2301,Direction Médecine,1CYC,MMD,1040,A,Méthodologie en médecine,TH,5988 ,1,,,,Actif,P,1,,,,2024-08-26,2024-12-23,2024-08-26,2024-12-23,Montréal,999,250,94,N,,,,,,,  C,
23 ,Médecine,2301,Direction Médecine,1CYC,MMD,1041,A,Médecine macroscopique,TH,5985 ,1,,,,Actif,P,1,Ma,12:30,15:29,2024-08-27,2024-08-27,2024-08-27,2024-09-23,Montréal,999,250,94,N,"Berdugo,Jérémie",PI,"Bourassa-Moreau,Etienne",PI,,,  C,
23 ,Médecine,2301,Direction Médecine,1CYC,MMD,1041,A,Médecine macroscopique,TH,5985 ,1,,,,Actif,P,1,Me,08:30,11:29,2024-08-28,2024-08-28,2024-08-27,2024-09-23,Montréal,999,250,94,N,"Berdugo,Jérémie",PI,"Bourassa-Moreau,Etienne",PI,,,  C,
23 ,Médecine,2301,Direction Médecine,1CYC,MMD,1041,A,Médecine macroscopique,TH,5985 ,1,,,,Actif,P,1,Me,12:30,15:29,2024-08-28,2024-08-28,2024-08-27,2024-09-23,Montréal,999,250,94,N,"Berdugo,Jérémie",PI,"Bourassa-Moreau,Etienne",PI,,,  C,
23 ,Médecine,2301,Direction Médecine,1CYC,MMD,1041,A,Médecine macroscopique,TH,5985 ,1,,,,Actif,P,1,Ve,08:30,11:29,2024-08-30,2024-08-30,2024-08-27,2024-09-23,Montréal,999,250,94,N,"Berdugo,Jérémie",PI,"Bourassa-Moreau,Etienne",PI,,,  C,
23 ,Médecine,2301,Direction Médecine,1CYC,MMD,1041,A,Médecine macroscopique,TH,5985 ,1,,,,Actif,P,1,Ve,12:30,15:29,2024-08-30,2024-08-30,2024-08-27,2024-09-23,Montréal,999,250,94,N,"Berdugo,Jérémie",PI,"Bourassa-Moreau,Etienne",PI,,,  C,
23 ,Médecine,2301,Direction Médecine,1CYC,MMD,1041,A,Médecine macroscopique,TH,5985 ,1,,,,Actif,P,1,Me,08:30,11:29,2024-09-04,2024-09-04,2024-08-27,2024-09-23,Montréal,999,250,94,N,"Berdugo,Jérémie",PI,"Bourassa-Moreau,Etienne",PI,,,  C,
23 ,Médecine,2301,Direction Médecine,1CYC,MMD,1041,A,Médecine macroscopique,TH,5985 ,1,,,,Actif,P,1,Me,12:30,15:29,2024-09-04,2024-09-04,2024-08-27,2024-09-23,Montréal,999,250,94,N,"Berdugo,Jérémie",PI,"Bourassa-Moreau,Etienne",PI,,,  C,
