,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rapport : UMCC0008,,,,,,,Horaire des cours et des examens,,,,,,,,,,,,,,,,,,,,,,,Page   : 1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Date   : 2024-07-07,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Heure : 13:34:33,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Faculté,Faculté DL,Comp. Univ.,Comp DL,Cheminement,Mat.,Num. rép.,Sect.,Titre,Volet,No. cours,Cours associé,Sect. Combinée,Code sect. comb.,Descr. sect. comb.,Statut,Mode,Session,Jour,De,A,Du,Au,Première date No. Cours,Dernière date No. Cours,Campus,Cap.,Inscr. Max,Inscr.,Approb. Inscr.,Nom enseignant 1,Type enseignant 1,Nom enseignant 2,Type enseignant 2,Nom enseignant 3,Type enseignant 3,Valeurs attributs cours,
23 ,Médecine,2301,Direction Médecine,1CYC,CSS,1900,A,Collaboration en sc. santé 1,ATL,5118 ,1,,,,Actif,HY,1,Ma,08:30,11:29,2025-02-18,2025-02-18,2025-01-23,2025-02-18,Montréal,999,336,81,N,,,,,,,  J/PERMIS,
23 ,Médecine,2301,Direction Médecine,1CYC,CSS,1900,A,Collaboration en sc. santé 1,ATL,5118 ,1,,,,Actif,HY,1,Je,12:30,15:29,2025-01-23,2025-01-23,2025-01-23,2025-02-18,Montréal,999,336,81,N,,,,,,,  J/PERMIS,
23 ,Médecine,2301,Direction Médecine,1CYC,CSS,1900,BZ,Collaboration en sc. santé 1,ATL,13546 ,2,,,,Actif,HY,1,Me,12:30,15:29,2025-02-19,2025-02-19,2025-01-21,2025-02-19,Montréal,999,80,0,N,,,,,,,  DESC/F/J,
23 ,Médecine,2301,Direction Médecine,1CYC,CSS,1900,BZ,Collaboration en sc. santé 1,ATL,13546 ,2,,,,Actif,HY,1,Ma,12:30,15:29,2025-01-21,2025-01-21,2025-01-21,2025-02-19,Montréal,999,80,0,N,,,,,,,  DESC/F/J,
23 ,Médecine,2301,Direction Médecine,1CYC,CSS,1900,BA,Collaboration en sc. santé 1,ATL,5765 ,3,,,,Actif,HY,1,Me,12:30,15:29,2025-02-19,2025-02-19,2025-01-23,2025-02-19,Montréal,999,90,0,N,,,,,,,  J,
23 ,Médecine,2301,Direction Médecine,1CYC,CSS,1900,BA,Collaboration en sc. santé 1,ATL,5765 ,3,,,,Actif,HY,1,Je,08:30,11:29,2025-01-23,2025-01-23,2025-01-23,2025-02-19,Montréal,999,90,0,N,,,,,,,  J,
